Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2922","Stimulants","2012","2012","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2922","Stimulants","2013","2013","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2922","Stimulants","2014","2014","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2922","Stimulants","2015","2015","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2922","Stimulants","2016","2016","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2922","Stimulants","2017","2017","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2922","Stimulants","2018","2018","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2922","Stimulants","2019","2019","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2922","Stimulants","2020","2020","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2924","Alcoholic Beverages","2010","2010","1000 tonnes","473","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2924","Alcoholic Beverages","2011","2011","1000 tonnes","483","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2924","Alcoholic Beverages","2012","2012","1000 tonnes","469","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2924","Alcoholic Beverages","2013","2013","1000 tonnes","437","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2924","Alcoholic Beverages","2014","2014","1000 tonnes","449","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2924","Alcoholic Beverages","2015","2015","1000 tonnes","441","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2924","Alcoholic Beverages","2016","2016","1000 tonnes","462","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2924","Alcoholic Beverages","2017","2017","1000 tonnes","438","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2924","Alcoholic Beverages","2018","2018","1000 tonnes","484","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2924","Alcoholic Beverages","2019","2019","1000 tonnes","476","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2924","Alcoholic Beverages","2020","2020","1000 tonnes","434","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2943","Meat","2010","2010","1000 tonnes","471","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2943","Meat","2011","2011","1000 tonnes","476","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2943","Meat","2012","2012","1000 tonnes","473","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2943","Meat","2013","2013","1000 tonnes","468","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2943","Meat","2014","2014","1000 tonnes","480","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2943","Meat","2015","2015","1000 tonnes","479","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2943","Meat","2016","2016","1000 tonnes","483","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2943","Meat","2017","2017","1000 tonnes","480","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2943","Meat","2018","2018","1000 tonnes","486","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2943","Meat","2019","2019","1000 tonnes","476","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2943","Meat","2020","2020","1000 tonnes","482","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2943","Meat","2018","2018","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2943","Meat","2019","2019","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2945","Offals","2010","2010","1000 tonnes","34","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2945","Offals","2011","2011","1000 tonnes","34","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2945","Offals","2012","2012","1000 tonnes","34","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2945","Offals","2013","2013","1000 tonnes","33","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2945","Offals","2014","2014","1000 tonnes","33","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2945","Offals","2015","2015","1000 tonnes","32","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2945","Offals","2016","2016","1000 tonnes","33","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2945","Offals","2017","2017","1000 tonnes","32","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2945","Offals","2018","2018","1000 tonnes","33","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2945","Offals","2019","2019","1000 tonnes","32","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2945","Offals","2020","2020","1000 tonnes","32","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2945","Offals","2014","2014","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2945","Offals","2015","2015","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2945","Offals","2016","2016","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2945","Offals","2017","2017","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2945","Offals","2018","2018","1000 tonnes","2","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2945","Offals","2019","2019","1000 tonnes","2","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2945","Offals","2020","2020","1000 tonnes","3","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2946","Animal fats","2010","2010","1000 tonnes","112","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2946","Animal fats","2011","2011","1000 tonnes","112","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2946","Animal fats","2012","2012","1000 tonnes","113","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2946","Animal fats","2013","2013","1000 tonnes","109","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2946","Animal fats","2014","2014","1000 tonnes","111","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2946","Animal fats","2015","2015","1000 tonnes","110","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2946","Animal fats","2016","2016","1000 tonnes","111","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2946","Animal fats","2017","2017","1000 tonnes","105","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2946","Animal fats","2018","2018","1000 tonnes","107","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2946","Animal fats","2019","2019","1000 tonnes","105","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2946","Animal fats","2020","2020","1000 tonnes","105","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2946","Animal fats","2014","2014","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2946","Animal fats","2015","2015","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2946","Animal fats","2016","2016","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2946","Animal fats","2017","2017","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2946","Animal fats","2018","2018","1000 tonnes","2","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2946","Animal fats","2019","2019","1000 tonnes","2","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2946","Animal fats","2020","2020","1000 tonnes","2","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2949","Eggs","2010","2010","1000 tonnes","45","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2949","Eggs","2011","2011","1000 tonnes","46","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2949","Eggs","2012","2012","1000 tonnes","46","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2949","Eggs","2013","2013","1000 tonnes","49","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2949","Eggs","2014","2014","1000 tonnes","52","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2949","Eggs","2015","2015","1000 tonnes","55","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2949","Eggs","2016","2016","1000 tonnes","56","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2949","Eggs","2017","2017","1000 tonnes","59","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2949","Eggs","2018","2018","1000 tonnes","61","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2949","Eggs","2019","2019","1000 tonnes","62","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2949","Eggs","2020","2020","1000 tonnes","66","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2949","Eggs","2010","2010","1000 tonnes","2","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2949","Eggs","2011","2011","1000 tonnes","2","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2949","Eggs","2012","2012","1000 tonnes","2","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2949","Eggs","2013","2013","1000 tonnes","2","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2949","Eggs","2014","2014","1000 tonnes","5","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2949","Eggs","2015","2015","1000 tonnes","5","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2949","Eggs","2016","2016","1000 tonnes","5","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2949","Eggs","2017","2017","1000 tonnes","5","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2949","Eggs","2018","2018","1000 tonnes","5","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2949","Eggs","2019","2019","1000 tonnes","5","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2949","Eggs","2020","2020","1000 tonnes","6","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2948","Milk - Excluding Butter","2010","2010","1000 tonnes","4142","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2948","Milk - Excluding Butter","2011","2011","1000 tonnes","4180","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2948","Milk - Excluding Butter","2012","2012","1000 tonnes","4148","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2948","Milk - Excluding Butter","2013","2013","1000 tonnes","4068","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2948","Milk - Excluding Butter","2014","2014","1000 tonnes","4132","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2948","Milk - Excluding Butter","2015","2015","1000 tonnes","4105","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2948","Milk - Excluding Butter","2016","2016","1000 tonnes","4019","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2948","Milk - Excluding Butter","2017","2017","1000 tonnes","3956","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2948","Milk - Excluding Butter","2018","2018","1000 tonnes","3978","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2948","Milk - Excluding Butter","2019","2019","1000 tonnes","3859","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2948","Milk - Excluding Butter","2020","2020","1000 tonnes","3832","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2948","Milk - Excluding Butter","2018","2018","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5123","Losses","S2948","Milk - Excluding Butter","2019","2019","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2960","Fish, Seafood","2010","2010","1000 tonnes","3.36","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2960","Fish, Seafood","2011","2011","1000 tonnes","3.56","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2960","Fish, Seafood","2012","2012","1000 tonnes","3.47","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2960","Fish, Seafood","2013","2013","1000 tonnes","3.6","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2960","Fish, Seafood","2014","2014","1000 tonnes","3.58","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2960","Fish, Seafood","2015","2015","1000 tonnes","3.62","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2960","Fish, Seafood","2016","2016","1000 tonnes","3.58","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2960","Fish, Seafood","2017","2017","1000 tonnes","3.67","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2960","Fish, Seafood","2018","2018","1000 tonnes","3.4","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2960","Fish, Seafood","2019","2019","1000 tonnes","3.43","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5511","Production","S2960","Fish, Seafood","2020","2020","1000 tonnes","3.43","E","Estimated value"
